title,video_link,views,date_time,img_link
Psychology of Deciding Your Career ft. Dhairya Gangwani | GeeksforGeeks,/watch?v=0oPyv39ynTo,866 views,7 months ago,https://i.ytimg.com/vi/0oPyv39ynTo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBpA9UiOhypYJHtW3X0oYOKZhT3ew
CodeCast Ep. 3 | Learn all About Competitive Programming | @PriyanshAgarwal  with Mr. Sandeep Jain,/watch?v=5uAFQqdS9oA,6.5K views,7 months ago,https://i.ytimg.com/vi/5uAFQqdS9oA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgj8CAcRBZkMnwKVcjC0iRa0mOaw
Advice for Women in Tech | ft. @PriyaVajpeyi,/watch?v=tn5BHjwAvTc,1.5K views,7 months ago,https://i.ytimg.com/vi/tn5BHjwAvTc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAgAZzscpdHL46496KnApH0aTvQMQ
Roadmap to Amazon | Twinkle Bajaj - SDE at Amazon,/watch?v=nRbR9A_8nMQ,1.7K views,7 months ago,https://i.ytimg.com/vi/nRbR9A_8nMQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDG21IPbsPlt2CA1H06qPLkHy_INg
Google Cloud X AMD and GeeksforGeeks Goes to Colleges With Some Fun Twist!,/watch?v=RQuaGniMRUU,1.5K views,7 months ago,https://i.ytimg.com/vi/RQuaGniMRUU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDeerYqeQfo41f3eB8D3lF6gw_vAg
Solving For India Hackathon | @googlecloud X AMD | GeeksforGeeks,/watch?v=p0FQuaFLh0A,2.5K views,8 months ago,https://i.ytimg.com/vi/p0FQuaFLh0A/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxmp9R4QF1XMIv8EB3DOLQIADveg
GeeksforGeeks Job Fair 2023,/watch?v=xIC1IFPod9Y,25K views,8 months ago,https://i.ytimg.com/vi/xIC1IFPod9Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBI1_qTZ0M1X2g0BAa4zZP4kR_0Wg
OpenAI's ChatGPT & GPT 4 | Google's BARD AI | Will AI Replace You?,/watch?v=2RcaFQzCgys,1.9K views,8 months ago,https://i.ytimg.com/vi/2RcaFQzCgys/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC42bzfKZrBWb10DEipv08jAfkUig
Get Started With Machine Learning | GeeksforGeeks,/watch?v=RSVndjS2gMM,1.7K views,8 months ago,https://i.ytimg.com/vi/RSVndjS2gMM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAxY6pYAaupwzbO0m2vmiB8GIcpuQ
🎊Celebrating Bi-Wizard's First Anniversary🎊 | Join the Best Young Coders in the World,/watch?v=D8aEoRbwC64,620 views,8 months ago,https://i.ytimg.com/vi/D8aEoRbwC64/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAzebMO0byhFNDDMJ54rq65HJyM6Q
"Meet Shikar Goel, CTO of GeeksforGeeks | Know His Journey",/watch?v=d2zk6YEqGsM,1.7K views,8 months ago,https://i.ytimg.com/vi/d2zk6YEqGsM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDbR56FToTGciFS9cFMVAHLKOd87A
An Opportunity for Recruiters to Hire Top Tech Talent | Jobs Fair 2023 | GeeksforGeeks,/watch?v=RbQt5dz8Dws,1.8K views,8 months ago,https://i.ytimg.com/vi/RbQt5dz8Dws/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYwdU5VwqhT7TZAj0HanCr1lz3aA
A.I. Apps That Can Change Your Lives | GeeksforGeeks,/watch?v=kApRNheEJ8Q,2.8K views,8 months ago,https://i.ytimg.com/vi/kApRNheEJ8Q/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBShHAXTK9uVjFjEDBCBmBB2SFYLw
Roadmap To Master Recursion? Roadmap To Master Recursion! | GeeksforGeeks,/watch?v=51JvvwqQmlQ,2.8K views,8 months ago,https://i.ytimg.com/vi/51JvvwqQmlQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDJKiDSnNiMwvCYS5Zzf8KTTmphRw
CodeCast Ep. 2 | SDE Without A Technical Degree? | GeeksforGeeks,/watch?v=XlcpYRp0ouc,1.9K views,8 months ago,https://i.ytimg.com/vi/XlcpYRp0ouc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCahxVtM3swClgsRcvxM1qDEPA3rg
The Art of Becoming a Successful Coder | GeeksforGeeks,/watch?v=jO2SyGwS4bA,6.7K views,8 months ago,https://i.ytimg.com/vi/jO2SyGwS4bA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKdylowehrtG84LffCk7O1wNnhog
Optimal Way to Get Started with DSA | GeeksforGeeks,/watch?v=-WLD1oY2dB4,7.6K views,8 months ago,https://i.ytimg.com/vi/-WLD1oY2dB4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBfayA0RsyNhxuq_LnQ8Ab6vbC-mg
Mistakes to Avoid in Your Next Job Interview | GeeksforGeeks,/watch?v=1uO3E57gPpE,1.5K views,8 months ago,https://i.ytimg.com/vi/1uO3E57gPpE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDkg0pnpsA5Romh14lgG3-0LSDqSQ
Master These Coding Practices For Your Placement Preparation | GeeksforGeeks,/watch?v=v_mlqwjlv00,5.5K views,9 months ago,https://i.ytimg.com/vi/v_mlqwjlv00/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAO1VdTpFI5u3vI5GnLovqZXIYKAg
Correct Your Mistakes in 1 minute | Data Science | GeeksforGeeks,/watch?v=vNiiuh__7u0,1.3K views,9 months ago,https://i.ytimg.com/vi/vNiiuh__7u0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_JB_imhV78BTPSOHilZMzzS5BBg
CodeCast Ep. 1 | Journey From A Vegetable Seller To A 10LPA+ Job | GeeksforGeeks,/watch?v=ksRDXChKN70,2.4K views,9 months ago,https://i.ytimg.com/vi/ksRDXChKN70/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBawpMkMYIAXFTfRu6uTEDIdFsipQ
LIVE DSA Sessions By Everyone's Favorite Teacher!,/watch?v=qCioG1rwM6I,4.7K views,9 months ago,https://i.ytimg.com/vi/qCioG1rwM6I/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCPjQl2AUja7JLQ2J7nMgJf0EdzDg
GeeksforGeeks Resolution Days 2023 | Never Before Seen Offers!,/watch?v=mckeyuVM07g,7K views,9 months ago,https://i.ytimg.com/vi/mckeyuVM07g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCdzolnMHbd68ZzK6mSFwKwJ6ZPhw
The Top 5 DSA Fails (and How to Avoid Them!),/watch?v=jMjSpFObSKM,3.3K views,9 months ago,https://i.ytimg.com/vi/jMjSpFObSKM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXJquhYU46wubPUapwOV82U1H-0w
GeeksforGeeks Now On iOS,/watch?v=bMDud1_-x1U,1.5K views,9 months ago,https://i.ytimg.com/vi/bMDud1_-x1U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDBsgIUBVKNCSqwHPVPmYeAfaInCQ
"⛄ Merry Christmas, Geeks! ⛄ | Keep Coding Keep Learning | GeeksforGeeks",/watch?v=AESq1z0Okb0,1.4K views,9 months ago,https://i.ytimg.com/vi/AESq1z0Okb0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPzizgeqQP-FpvfA1MCgP2I74jJg
Student Success Story: Placed as an SDE at Byju's with Help from GeeksforGeeks,/watch?v=yvkQMMU076M,1.6K views,10 months ago,https://i.ytimg.com/vi/yvkQMMU076M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBGFGPzobnLOeaxFQC_fcqrn04C5w
Service Based Test Series By GeeksforGeeks,/watch?v=84a0IXscfgE,1K views,11 months ago,https://i.ytimg.com/vi/84a0IXscfgE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBcXlupiKelZ9xcjlUObJWHoN5ShA
India's Biggest Technical Content Writing Event is now LIVE 🔴 Participate Now | GeeksforGeeks,/watch?v=J63OOZzo-p8,827 views,11 months ago,https://i.ytimg.com/vi/J63OOZzo-p8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDefxcONDs6M_UEBqyD_fOYsvpCLw
Landing SDE Role at Paytm | GeeksforGeeks,/watch?v=fyo53bLMyA4,1.5K views,11 months ago,https://i.ytimg.com/vi/fyo53bLMyA4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATc-EwvL_ks4HFg_6ER-rDPZgTvQ
SDE at Paytm using GFG | GeeksforGeeks,/watch?v=RB1qpEZrcYo,1.3K views,11 months ago,https://i.ytimg.com/vi/RB1qpEZrcYo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDVm45g1QGgga-w2B3z6vvkrwNuGw
Roadmap to a Career at Amazon | Preparation Strategies by Senior QAE | GeeksforGeeks,/watch?v=e_nnIOwhgzY,5.7K views,11 months ago,https://i.ytimg.com/vi/e_nnIOwhgzY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBnOjflshYYrZpXJWsoLYJZNVEvYQ
Happy Diwali | GeeksforGeeks presents office Diwali Party,/watch?v=mCvuYVwmU2Y,1.3K views,11 months ago,https://i.ytimg.com/vi/mCvuYVwmU2Y/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARh_IBMoQTAP&rs=AOn4CLCKGr3plL2wjibXhn4s7cX8TjgFXg
Data Analysis Complete Roadmap | GeeksforGeeks,/watch?v=VIg0Ka5U3LA,3.3K views,1 year ago,https://i.ytimg.com/vi/VIg0Ka5U3LA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLByR5yuGCOJKsUeoHinuiLDL0-MGw
Roadmap to a Career at Microsoft | Preparation Strategies by Microsoft SDE | GeeksforGeeks,/watch?v=CyI0QuVWawQ,5.3K views,1 year ago,https://i.ytimg.com/vi/CyI0QuVWawQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLATQ4N_080veK__pNB7PY-F_kYbEA
Geek Week 2022 |11th - 17th October | GeeksforGeeks,/watch?v=Aby3ldYnIQE,3.4K views,1 year ago,https://i.ytimg.com/vi/Aby3ldYnIQE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLARo3OVBvHffTZF0CRBn2wMqtNxdA
Happy Dussehra 🔥,/watch?v=WkzmnYyEoc8,1.6K views,1 year ago,https://i.ytimg.com/vi/WkzmnYyEoc8/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARh_IC8oFDAP&rs=AOn4CLCUPnpdHW5Z8HCPDKTbs_ZJF-kvEQ
Stay Tuned for a Big Surprise!!! | GeeksforGeeks,/watch?v=STVrifPDpVU,3.1K views,1 year ago,https://i.ytimg.com/vi/STVrifPDpVU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiGUJZ_r_s9qBYmsBypqyjLuSDeA
GeeksforGeeks Goes to Delhi Technological University | GfG X DTU,/watch?v=QqHMu9gwlno,1.7K views,1 year ago,https://i.ytimg.com/vi/QqHMu9gwlno/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBn9hWcsbKKX8x1nVnXgDGn_yDoQg
Roadmap to a CAREER AT WALMART | Preparation Strategies by Walmart SDE | GeeksforGeeks,/watch?v=AQHyMunhc_k,5.6K views,1 year ago,https://i.ytimg.com/vi/AQHyMunhc_k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC33AA2CFV7Z6r4r2b6EqFUqZRxXg
Roadmap to Web Development | Everything About Web Development Ft. Prakash Sakari,/watch?v=PLdt7UobcoY,2.7K views,1 year ago,https://i.ytimg.com/vi/PLdt7UobcoY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC4jxVquPkMEJ3Jrjw-ChMAYUhzyw
Road Map of DSA for Web Development | Everything About Web Development Ft. Prakash Sakari,/watch?v=1b0P4IG7MIc,3.9K views,1 year ago,https://i.ytimg.com/vi/1b0P4IG7MIc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB_58kxEBnYzpGWz69l-P1iihaECg
Biggest Coding Mistakes | Everything About Web Development Ft. Prakash Sakari | GeeksforGeeks,/watch?v=cAYfzY-9dao,2.2K views,1 year ago,https://i.ytimg.com/vi/cAYfzY-9dao/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA7f0SwvbSbXQXAMsrJEirhM_Xycw
Overrated Topics in Web Development | Everything About Web Development Ft. Prakash Sakari,/watch?v=wnwAYPTf9Z8,1K views,1 year ago,https://i.ytimg.com/vi/wnwAYPTf9Z8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBhKsuyTrKJ6_I3WLl7jdJj0w2ymg
How Important is UI for Websites? | Everything About Web Development | GeeksforGeeks,/watch?v=imRxEskXGx8,884 views,1 year ago,https://i.ytimg.com/vi/imRxEskXGx8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqO9lqTOFFQtCKJS-2Hjc6HsXGUQ
Underrated Topics in Web Development | Everything About Web Development Ft. Prakash Sakari,/watch?v=MvxiK9tfjNw,948 views,1 year ago,https://i.ytimg.com/vi/MvxiK9tfjNw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBBRmfZlXfvOnkd3zy4tMUpGv8JJA
Frameworks to Choose for Web Development | Everything About Web Development Ft. Prakash Sakari,/watch?v=UbFk-BTDnqM,1.2K views,1 year ago,https://i.ytimg.com/vi/UbFk-BTDnqM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZJ_ce1HXvyhYJDt9TtnUJATVQpg
What is Frontend and Backend? | Everything About Web Development Ft. Prakash Sakari | GeeksforGeeks,/watch?v=xJNtTqSj54M,1.9K views,1 year ago,https://i.ytimg.com/vi/xJNtTqSj54M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC_7jgvSdwUC0JPEiSVouKbHmdb-g
"Is HTML, CSS and Javascript Enough? | Everything About Web Development Ft. Prakash Sakari",/watch?v=EtZIUwvjzjI,3.1K views,1 year ago,https://i.ytimg.com/vi/EtZIUwvjzjI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBqsnqZ89WmcrF2LhXR7lMw9xSpJw
Web Developers vs Website Builders | Everything About Web Development Ft. Prakash Sakari,/watch?v=s09kmxXbPOg,2K views,1 year ago,https://i.ytimg.com/vi/s09kmxXbPOg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAMmiHUEgLeNm3a3BS2NnUuresA0w
Future of Web Development | Everything About Web Development Ft. Prakash Sakari | GeeksforGeeks,/watch?v=B40zC1_sJiE,4.4K views,1 year ago,https://i.ytimg.com/vi/B40zC1_sJiE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDdztsqBSX3G44iMTxLBc7KpAU03w
Web 3.0 Explained! Web 1.0 vs Web 2.0 vs Web3.0| Everything About Web Development Ft. Prakash Sakari,/watch?v=6ktny7tGepA,3.8K views,1 year ago,https://i.ytimg.com/vi/6ktny7tGepA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDwiG0w1W8EYAOxV4kT4XuNFLEs_g
Job or Higher Studies? The BEST Choice After Graduation! Ft. Avinash Kumar | GeeksforGeeks,/watch?v=fYlESZ6SaCA,5K views,1 year ago,https://i.ytimg.com/vi/fYlESZ6SaCA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBO0GqWkbkfGEui7qcCX6AooJOspA
Capture Your Dream Job with Job-A-Thon | Monthly Hiring Challenges by GeeksforGeeks,/watch?v=m7mnwQKgpzw,2.9K views,1 year ago,https://i.ytimg.com/vi/m7mnwQKgpzw/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gSAAuACigIMCAAQARhyIEUoKTAP&rs=AOn4CLBUho6RMsehDQLoFHzUMD3zPGPkjw
Walmart Interview Experience 2022 | Walmart Interview Questions | GeeksforGeeks,/watch?v=eKzxoEG981g,12K views,1 year ago,https://i.ytimg.com/vi/eKzxoEG981g/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB5hDMG3HdGzoMw1_BKJNzTzgFvVQ
How A Medical Aspirant Cracked FAANG? | Amazon Interview Experience | GeeksforGeeks,/watch?v=Dg4coPjDc6M,3K views,1 year ago,https://i.ytimg.com/vi/Dg4coPjDc6M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXRxorOIiE9iIVCckONPrJBCHO7w
Refer And Earn | Referral Program By GeeksforGeeks,/watch?v=V6J24JJGhXc,2.2K views,1 year ago,https://i.ytimg.com/vi/V6J24JJGhXc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBAwPLVmcFMLqXYuMeIp5or0KOHVw
A++ Advice To Get Your Dream Job | GeeksforGeeks ft. @thegeekmonk1707,/watch?v=npPgivbw-9U,4.6K views,1 year ago,https://i.ytimg.com/vi/npPgivbw-9U/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhlIGUoZTAP&rs=AOn4CLBcgKZimi5qkSgr1W1ZYl__xL_t1g
Dream Company Ka Sapna Ab Hoga Poora | GeeksforGeeks ft. @shashank_mishra,/watch?v=uDP13fwrhwI,5.5K views,1 year ago,https://i.ytimg.com/vi/uDP13fwrhwI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLChsNH5ZKjwEr_IvlVgbLqbrXKnXw
"GfG Karlo, Ho Jayega! | GeeksforGeeks ft. @itssiddharthsingh",/watch?v=KfFVWqHUjPo,6K views,1 year ago,https://i.ytimg.com/vi/KfFVWqHUjPo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBm2cTWevKpfPoH1BC0o1ODvOSgDQ
Refer Your Friends: Learn And Earn Together | Refer & Earn | GeeksforGeeks,/watch?v=5G9xd86FPUg,1.4K views,1 year ago,https://i.ytimg.com/vi/5G9xd86FPUg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4DOX563hGizhqZFiRrf_AZNczAg
Job-A-Thon Exclusive: Hiring Challenge For Amazon Alexa | GeeksforGeeks,/watch?v=m1uCZUvw8Wg,3.7K views,1 year ago,https://i.ytimg.com/vi/m1uCZUvw8Wg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDmvfpR07bet4hH5h0Tfsg6kY3fYg
Presenting Coders Ka Dost | GeeksforGeeks Ft. @HarmanSinghYouTube,/watch?v=LawzObS9uww,7.7K views,1 year ago,https://i.ytimg.com/vi/LawzObS9uww/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCwiMvgj994o9SEUR4agz0V_PIzhg
How To Crack FAANG Companies As A Tier-3 College Student? | GeeksforGeeks,/watch?v=bgCWuH4ZpM8,7.4K views,1 year ago,https://i.ytimg.com/vi/bgCWuH4ZpM8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfC9C_2rvahp7Q3gTA0LtuIoO-Zw
Weekly Interview Series By GeeksforGeeks | Practice Interview Problems,/watch?v=1D7HZw9RQ9M,81K views,1 year ago,https://i.ytimg.com/vi/1D7HZw9RQ9M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9MNq7RdCknsb-MNwNOiJc3OBCIA
THIS Will Make You RICH! | Make Money Sitting at Home | GeeksforGeeks,/watch?v=GgTKUySIzD0,6.6K views,1 year ago,https://i.ytimg.com/vi/GgTKUySIzD0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDe0BhfLRACv_jUeD6qo6sIrE4nIQ
Geek-O-Lympics 2022 | GeeksforGeeks,/watch?v=G3T57IkE-PY,3.7K views,1 year ago,https://i.ytimg.com/vi/G3T57IkE-PY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDzt-Eo5zs86kEUuK9IrcL1L21tAg
How To Land A Consultancy Job Without An MBA?  Ft. Dhairya Gangwani | GeeksforGeeks,/watch?v=0bce9CP2uEo,9.4K views,1 year ago,https://i.ytimg.com/vi/0bce9CP2uEo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_5urOAqxpz2c2zYa7uUSBYVTQoQ
"DON'T Repeat These 5 Coding Mistakes! Ft. Prakash Sakari, Mentor - GeeksforGeeks",/watch?v=EHWtNSP2nWI,6.6K views,1 year ago,https://i.ytimg.com/vi/EHWtNSP2nWI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCYFiYdpiE-4cSP4Esio4vF35DaMA
Delivery Hero Interview Experience 2022 | Delivery Hero Interview Questions | GeeksforGeeks,/watch?v=Rj1TxLy1fb8,4.7K views,1 year ago,https://i.ytimg.com/vi/Rj1TxLy1fb8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD9GMlcb4nqTE2VyX8xgY6XA5Pwxw
Geek-O-Lympics 2022 LIVE Now | GeeksforGeeks,/watch?v=wHwqqjHdX70,3.5K views,1 year ago,https://i.ytimg.com/vi/wHwqqjHdX70/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBsBCjn2-9zRWDhGDSmP3Rftg1PtA
Geek-O-Lympics 2022,/watch?v=jF_yK4XRk40,3.4K views,1 year ago,https://i.ytimg.com/vi/jF_yK4XRk40/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqroZZmfjjUb7MAvH6lJ0Gk77nxA
"Not from tier 1 college? No problem! | GeeksforGeeks ft@TharunSpeaks  | GfG Karlo, Ho Jayega!",/watch?v=KOR03BBr9MY,8.8K views,1 year ago,https://i.ytimg.com/vi/KOR03BBr9MY/hqdefault.jpg?sqp=-oaymwE2CNACELwBSFXyq4qpAygIARUAAIhCGAFwAcABBvABAfgB_gmAAtAFigIMCAAQARhQIFwoZTAP&rs=AOn4CLDYJKclKcLIo6sKKCG1U9rjoNckQA
Spend Your Summer Vacations Wisely! Ft. Sandeep Sir | GeeksforGeeks,/watch?v=npoTmRqPjcU,9.6K views,1 year ago,https://i.ytimg.com/vi/npoTmRqPjcU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBJYcK5C6p2-04jQwPsMhTFzYE3YA
PayPal Interview Experience 2022 | PayPal Interview Questions | GeeksforGeeks,/watch?v=-S7R-NBIeI8,8.8K views,1 year ago,https://i.ytimg.com/vi/-S7R-NBIeI8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB0ByURHYtWiGLJQumb7J-Le2Q1WA
